"","GEOID","year","FRR_NAME","county","percf_acr","percf_op","diff"
"2418","47039",2017,"Mississippi Portal","Decatur",20.58,25,-4.42
"2419","47041",2017,"Eastern Uplands","DeKalb",25.26,27.59,-2.33
"2420","47043",2017,"Mississippi Portal","Dickson",24.3,31.16,-6.86
"2421","47045",2017,"Mississippi Portal","Dyer",24.54,23.66,0.879999999999999
"2422","47047",2017,"Mississippi Portal","Fayette",18.02,31.77,-13.75
"2423","47049",2017,"Eastern Uplands","Fentress",20.96,26.89,-5.93
"2424","47051",2017,"Eastern Uplands","Franklin",23.53,26.8,-3.27
"2425","47053",2017,"Mississippi Portal","Gibson",14.38,24.57,-10.19
"2426","47055",2017,"Eastern Uplands","Giles",23.47,28.25,-4.78
"2427","47057",2017,"Eastern Uplands","Grainger",27.09,25.45,1.64
"2428","47059",2017,"Eastern Uplands","Greene",19.62,25.89,-6.27
"2429","47061",2017,"Eastern Uplands","Grundy",23.71,25.24,-1.53
"2430","47063",2017,"Eastern Uplands","Hamblen",15.88,27.87,-11.99
"2431","47065",2017,"Eastern Uplands","Hamilton",27.56,34.27,-6.71
"2432","47067",2017,"Eastern Uplands","Hancock",19.4,23.94,-4.54
"2433","47069",2017,"Mississippi Portal","Hardeman",22.14,26.81,-4.67
"2434","47071",2017,"Mississippi Portal","Hardin",13.96,26.27,-12.31
"2435","47073",2017,"Eastern Uplands","Hawkins",21.77,27.24,-5.47
"2436","47075",2017,"Mississippi Portal","Haywood",17.86,25.87,-8.01
"2437","47077",2017,"Mississippi Portal","Henderson",22.66,27.6,-4.94
"2438","47079",2017,"Mississippi Portal","Henry",20.58,27.66,-7.08
"2439","47081",2017,"Mississippi Portal","Hickman",22.71,31.73,-9.02
"2440","47083",2017,"Mississippi Portal","Houston",21.24,25.48,-4.24
"2441","47085",2017,"Mississippi Portal","Humphreys",21.89,28.66,-6.77
"2442","47087",2017,"Eastern Uplands","Jackson",23.99,32.4,-8.41
"2443","47089",2017,"Eastern Uplands","Jefferson",22.66,28.07,-5.41
"2444","47091",2017,"Eastern Uplands","Johnson",22.41,27.23,-4.82
"2445","47093",2017,"Eastern Uplands","Knox",29.7,32.07,-2.37
"2446","47095",2017,"Mississippi Portal","Lake",12.94,21.67,-8.73
"2447","47097",2017,"Mississippi Portal","Lauderdale",19.42,30.85,-11.43
"2448","47099",2017,"Mississippi Portal","Lawrence",21.44,25.06,-3.62
"2449","47101",2017,"Mississippi Portal","Lewis",23.68,25.6,-1.92
"2450","47103",2017,"Eastern Uplands","Lincoln",24.2,30.5,-6.3
"2451","47105",2017,"Eastern Uplands","Loudon",20.84,30.82,-9.98
"2452","47107",2017,"Eastern Uplands","McMinn",26.35,29.28,-2.93
"2453","47109",2017,"Mississippi Portal","McNairy",20.43,27.17,-6.74
"2454","47111",2017,"Eastern Uplands","Macon",23.49,26.89,-3.4
"2455","47113",2017,"Mississippi Portal","Madison",10.94,27.59,-16.65
"2456","47115",2017,"Eastern Uplands","Marion",18.1,23.8,-5.7
"2457","47117",2017,"Eastern Uplands","Marshall",22.21,31.62,-9.41
"2458","47119",2017,"Eastern Uplands","Maury",20.67,31.06,-10.39
"2459","47121",2017,"Eastern Uplands","Meigs",25.81,30.37,-4.56
"2460","47123",2017,"Eastern Uplands","Monroe",19.74,30.8,-11.06
"2461","47125",2017,"Mississippi Portal","Montgomery",19.09,28.78,-9.69
"2462","47127",2017,"Eastern Uplands","Moore",15.84,25.49,-9.65
"2463","47129",2017,"Eastern Uplands","Morgan",25.96,29.72,-3.76
"2464","47131",2017,"Mississippi Portal","Obion",19.51,23.94,-4.43
"2465","47133",2017,"Eastern Uplands","Overton",23.54,28.17,-4.63
"2466","47135",2017,"Mississippi Portal","Perry",15.57,27.07,-11.5
"2467","47137",2017,"Eastern Uplands","Pickett",16.85,21.9,-5.05
"2468","47139",2017,"Eastern Uplands","Polk",17.41,24.65,-7.24
"2469","47141",2017,"Eastern Uplands","Putnam",24.33,25.77,-1.44
"2470","47143",2017,"Eastern Uplands","Rhea",20.38,25.96,-5.58
"2471","47145",2017,"Eastern Uplands","Roane",27.4,31.83,-4.43
"2472","47147",2017,"Mississippi Portal","Robertson",21.41,28.96,-7.55
"2473","47149",2017,"Eastern Uplands","Rutherford",19.05,32.41,-13.36
"2474","47151",2017,"Eastern Uplands","Scott",23.1,26.46,-3.36
"2475","47153",2017,"Eastern Uplands","Sequatchie",14.62,26.48,-11.86
"2476","47155",2017,"Eastern Uplands","Sevier",25.99,28.88,-2.89
"2477","47157",2017,"Mississippi Portal","Shelby",11.79,32.93,-21.14
"2478","47159",2017,"Eastern Uplands","Smith",21.77,30.64,-8.87
"2479","47161",2017,"Mississippi Portal","Stewart",18.25,28.92,-10.67
"2480","47163",2017,"Eastern Uplands","Sullivan",24.66,29.75,-5.09
"2481","47165",2017,"Eastern Uplands","Sumner",26.08,31.33,-5.25
"2482","47167",2017,"Mississippi Portal","Tipton",19.37,29.04,-9.67
"2483","47169",2017,"Eastern Uplands","Trousdale",18.44,26.8,-8.36
"2484","47171",2017,"Eastern Uplands","Unicoi",19.46,21.67,-2.21
"2485","47173",2017,"Eastern Uplands","Union",26.26,29.77,-3.51
"2486","47175",2017,"Eastern Uplands","Van Buren",21.96,30.12,-8.16
"2487","47177",2017,"Eastern Uplands","Warren",24.65,25.27,-0.620000000000001
"2488","47179",2017,"Eastern Uplands","Washington",23.83,29.69,-5.86
"2489","47181",2017,"Mississippi Portal","Wayne",22.04,24.52,-2.48
"2490","47183",2017,"Mississippi Portal","Weakley",17,25.65,-8.65
"2491","47185",2017,"Eastern Uplands","White",18.83,28.24,-9.41
"2492","47187",2017,"Eastern Uplands","Williamson",24.66,35.66,-11
"2493","47189",2017,"Eastern Uplands","Wilson",24.59,32.84,-8.25
"2494","48001",2017,"Southern Seaboard","Anderson",20.95,29.72,-8.77
"2495","48003",2017,"Prairie Gateway","Andrews",36.57,25.53,11.04
"2496","48005",2017,"Southern Seaboard","Angelina",31.32,33.83,-2.51
"2497","48007",2017,"Fruitful Rim","Aransas",NA,29.36,NA
"2498","48009",2017,"Prairie Gateway","Archer",12.57,22.22,-9.65
"2499","48011",2017,"Prairie Gateway","Armstrong",21.94,28.67,-6.73
"2500","48013",2017,"Fruitful Rim","Atascosa",21.39,29.13,-7.74
"2501","48015",2017,"Prairie Gateway","Austin",25.28,33.58,-8.3
"2502","48017",2017,"Prairie Gateway","Bailey",23.36,26.69,-3.33
"2503","48019",2017,"Prairie Gateway","Bandera",40.77,39.43,1.34
"2504","48021",2017,"Prairie Gateway","Bastrop",29.99,34.79,-4.8
"2505","48023",2017,"Prairie Gateway","Baylor",18.16,21.69,-3.53
"2506","48025",2017,"Prairie Gateway","Bee",27.26,29.81,-2.55
"2507","48027",2017,"Prairie Gateway","Bell",18.05,35.14,-17.09
"2508","48029",2017,"Prairie Gateway","Bexar",30.39,31.55,-1.16
"2509","48031",2017,"Prairie Gateway","Blanco",31.26,36.03,-4.77
"2510","48033",2017,"Prairie Gateway","Borden",33.65,30.06,3.59
"2511","48035",2017,"Prairie Gateway","Bosque",21.93,33.51,-11.58
"2512","48037",2017,"Southern Seaboard","Bowie",19.67,32.49,-12.82
"2513","48039",2017,"Fruitful Rim","Brazoria",26.18,34.14,-7.96
"2514","48041",2017,"Southern Seaboard","Brazos",27.88,30.95,-3.07
"2515","48043",2017,"Fruitful Rim","Brewster",29.86,33.48,-3.62
"2516","48045",2017,"Prairie Gateway","Briscoe",27.72,34.56,-6.84
"2517","48047",2017,"Fruitful Rim","Brooks",15.51,21.9,-6.39
"2518","48049",2017,"Prairie Gateway","Brown",22.66,30.26,-7.6
"2519","48051",2017,"Prairie Gateway","Burleson",26.58,31.49,-4.91
"2520","48053",2017,"Prairie Gateway","Burnet",29.48,36.36,-6.88
"2521","48055",2017,"Prairie Gateway","Caldwell",19.3,32.54,-13.24
"2522","48057",2017,"Fruitful Rim","Calhoun",23.63,24.41,-0.780000000000001
"2523","48059",2017,"Prairie Gateway","Callahan",27.24,31.81,-4.57
"2524","48061",2017,"Fruitful Rim","Cameron",23.46,29.76,-6.3
"2525","48063",2017,"Southern Seaboard","Camp",23.33,32.31,-8.98
"2526","48065",2017,"Prairie Gateway","Carson",15.05,26.95,-11.9
"2527","48067",2017,"Southern Seaboard","Cass",25.27,30.58,-5.31
"2528","48069",2017,"Prairie Gateway","Castro",19.04,23.19,-4.15
"2529","48071",2017,"Fruitful Rim","Chambers",26.45,29.07,-2.62
"2530","48073",2017,"Southern Seaboard","Cherokee",30.46,30.28,0.18
"2531","48075",2017,"Prairie Gateway","Childress",43.49,32.43,11.06
"2532","48077",2017,"Prairie Gateway","Clay",21.59,26.52,-4.93
"2533","48079",2017,"Prairie Gateway","Cochran",29.72,30.68,-0.960000000000001
"2534","48081",2017,"Prairie Gateway","Coke",22.6,28.78,-6.18
"2535","48083",2017,"Prairie Gateway","Coleman",24.26,31.68,-7.42
"2536","48085",2017,"Prairie Gateway","Collin",20.28,37.52,-17.24
"2537","48087",2017,"Prairie Gateway","Collingsworth",26.09,31.62,-5.53
"2538","48089",2017,"Prairie Gateway","Colorado",18.5,30.71,-12.21
"2539","48091",2017,"Prairie Gateway","Comal",29.37,36.76,-7.39
"2540","48093",2017,"Prairie Gateway","Comanche",23.22,32.42,-9.2
"2541","48095",2017,"Prairie Gateway","Concho",16.01,26.58,-10.57
"2542","48097",2017,"Prairie Gateway","Cooke",25.44,32.53,-7.09
"2543","48099",2017,"Prairie Gateway","Coryell",27.96,34.09,-6.13
"2544","48101",2017,"Prairie Gateway","Cottle",37.62,31.02,6.6
"2545","48103",2017,"Fruitful Rim","Crane",7.74,28.95,-21.21
"2546","48105",2017,"Prairie Gateway","Crockett",21.97,27.76,-5.79
"2547","48107",2017,"Prairie Gateway","Crosby",23.52,31.17,-7.65
"2548","48109",2017,"Fruitful Rim","Culberson",27.94,16.22,11.72
"2549","48111",2017,"Prairie Gateway","Dallam",21.89,24.82,-2.93
"2550","48113",2017,"Prairie Gateway","Dallas",24.31,35.84,-11.53
"2551","48115",2017,"Prairie Gateway","Dawson",26.44,29.06,-2.62
"2552","48117",2017,"Prairie Gateway","Deaf Smith",23.82,27.22,-3.4
"2553","48119",2017,"Prairie Gateway","Delta",20.21,29.48,-9.27
"2554","48121",2017,"Prairie Gateway","Denton",21.54,39.8,-18.26
"2555","48123",2017,"Prairie Gateway","DeWitt",31.78,33.55,-1.77
"2556","48125",2017,"Prairie Gateway","Dickens",16.21,26.17,-9.96
"2557","48127",2017,"Fruitful Rim","Dimmit",18.33,24.24,-5.91
"2558","48129",2017,"Prairie Gateway","Donley",25.94,26.7,-0.759999999999998
"2559","48131",2017,"Fruitful Rim","Duval",15.91,28.69,-12.78
"2560","48133",2017,"Prairie Gateway","Eastland",23.87,30.83,-6.96
"2561","48135",2017,"Fruitful Rim","Ector",24.61,33.93,-9.32
"2562","48137",2017,"Prairie Gateway","Edwards",34.76,32.05,2.71
"2563","48139",2017,"Prairie Gateway","Ellis",22.81,32.6,-9.79
"2564","48141",2017,"Fruitful Rim","El Paso",5.92,28.23,-22.31
"2565","48143",2017,"Prairie Gateway","Erath",27.45,35.01,-7.56
"2566","48145",2017,"Prairie Gateway","Falls",15.8,28.77,-12.97
"2567","48147",2017,"Prairie Gateway","Fannin",21.15,32.41,-11.26
"2568","48149",2017,"Prairie Gateway","Fayette",25.43,31.85,-6.42
"2569","48151",2017,"Prairie Gateway","Fisher",25.96,29.76,-3.8
"2570","48153",2017,"Prairie Gateway","Floyd",29.84,34.51,-4.67
"2571","48155",2017,"Prairie Gateway","Foard",29.96,29.33,0.630000000000003
"2572","48157",2017,"Fruitful Rim","Fort Bend",16.4,28.83,-12.43
"2573","48159",2017,"Southern Seaboard","Franklin",24.9,30.33,-5.43
"2574","48161",2017,"Southern Seaboard","Freestone",22.59,31.11,-8.52
"2575","48163",2017,"Fruitful Rim","Frio",18.19,30.91,-12.72
"2576","48165",2017,"Prairie Gateway","Gaines",30.44,29.78,0.66
"2577","48167",2017,"Fruitful Rim","Galveston",21.07,31.64,-10.57
"2578","48169",2017,"Prairie Gateway","Garza",21.26,30.58,-9.32
"2579","48171",2017,"Prairie Gateway","Gillespie",28.22,35.23,-7.01
"2580","48173",2017,"Prairie Gateway","Glasscock",12.26,26.39,-14.13
"2581","48175",2017,"Prairie Gateway","Goliad",23.66,32.35,-8.69
"2582","48177",2017,"Prairie Gateway","Gonzales",23.74,30.11,-6.37
"2583","48179",2017,"Prairie Gateway","Gray",23.82,33.03,-9.21
"2584","48181",2017,"Prairie Gateway","Grayson",21.74,36.24,-14.5
"2585","48183",2017,"Southern Seaboard","Gregg",13.68,30.31,-16.63
"2586","48185",2017,"Southern Seaboard","Grimes",32.25,32.39,-0.140000000000001
"2587","48187",2017,"Prairie Gateway","Guadalupe",24.77,31.44,-6.67
"2588","48189",2017,"Prairie Gateway","Hale",26.12,31.57,-5.45
"2589","48191",2017,"Prairie Gateway","Hall",22.52,25.19,-2.67
"2590","48193",2017,"Prairie Gateway","Hamilton",26.15,33.59,-7.44
"2591","48195",2017,"Prairie Gateway","Hansford",24.47,22.27,2.2
"2592","48197",2017,"Prairie Gateway","Hardeman",14.7,21.07,-6.37
"2593","48199",2017,"Southern Seaboard","Hardin",29.04,32.79,-3.75
"2594","48201",2017,"Fruitful Rim","Harris",34.13,35.41,-1.27999999999999
"2595","48203",2017,"Southern Seaboard","Harrison",32.79,32.97,-0.18
"2596","48205",2017,"Prairie Gateway","Hartley",13.53,20.58,-7.05
"2597","48207",2017,"Prairie Gateway","Haskell",16.99,26.46,-9.47
"2598","48209",2017,"Prairie Gateway","Hays",29.47,38.56,-9.09
"2599","48211",2017,"Prairie Gateway","Hemphill",17.79,27.02,-9.23
"2600","48213",2017,"Southern Seaboard","Henderson",27.69,33.03,-5.34
"2601","48215",2017,"Fruitful Rim","Hidalgo",27.11,27.4,-0.289999999999999
"2602","48217",2017,"Prairie Gateway","Hill",17.26,29.48,-12.22
"2603","48219",2017,"Prairie Gateway","Hockley",18.8,26.55,-7.75
"2604","48221",2017,"Prairie Gateway","Hood",28.49,38.24,-9.75
"2605","48223",2017,"Southern Seaboard","Hopkins",22.18,29.04,-6.86
"2606","48225",2017,"Southern Seaboard","Houston",23.79,29.6,-5.81
"2607","48227",2017,"Prairie Gateway","Howard",24.21,35.27,-11.06
"2608","48229",2017,"Fruitful Rim","Hudspeth",20.03,22.5,-2.47
"2609","48231",2017,"Prairie Gateway","Hunt",23.98,34.05,-10.07
"2610","48233",2017,"Prairie Gateway","Hutchinson",34.71,26.84,7.87
"2611","48235",2017,"Prairie Gateway","Irion",17.95,34.39,-16.44
"2612","48237",2017,"Prairie Gateway","Jack",17.24,28.15,-10.91
"2613","48239",2017,"Fruitful Rim","Jackson",25.88,30.14,-4.26
"2614","48241",2017,"Southern Seaboard","Jasper",32.61,30.01,2.6
"2615","48243",2017,"Fruitful Rim","Jeff Davis",30.55,41.67,-11.12
"2616","48245",2017,"Fruitful Rim","Jefferson",21.18,31.53,-10.35
"2617","48247",2017,"Fruitful Rim","Jim Hogg",6.96,19.57,-12.61
"2618","48249",2017,"Fruitful Rim","Jim Wells",21.62,27.39,-5.77
"2619","48251",2017,"Prairie Gateway","Johnson",27.61,36.51,-8.9
"2620","48253",2017,"Prairie Gateway","Jones",15.48,28.66,-13.18
"2621","48255",2017,"Prairie Gateway","Karnes",26.98,32,-5.02
"2622","48257",2017,"Prairie Gateway","Kaufman",16.83,35.14,-18.31
"2623","48259",2017,"Prairie Gateway","Kendall",30.79,38.5,-7.71
"2624","48261",2017,"Fruitful Rim","Kenedy",1.39,31.71,-30.32
"2625","48263",2017,"Prairie Gateway","Kent",26.26,28.16,-1.9
"2626","48265",2017,"Prairie Gateway","Kerr",31.47,35.04,-3.57
"2627","48267",2017,"Prairie Gateway","Kimble",25.44,36.86,-11.42
"2628","48269",2017,"Prairie Gateway","King",11.98,25.49,-13.51
"2629","48271",2017,"Prairie Gateway","Kinney",19.98,33.67,-13.69
"2630","48273",2017,"Fruitful Rim","Kleberg",3.73,22.28,-18.55
"2631","48275",2017,"Prairie Gateway","Knox",28.93,21.6,7.33
"2632","48277",2017,"Prairie Gateway","Lamar",21.8,29.34,-7.54
"2633","48279",2017,"Prairie Gateway","Lamb",22.08,29.62,-7.54
"2634","48281",2017,"Prairie Gateway","Lampasas",27.63,34.8,-7.17
"2635","48283",2017,"Fruitful Rim","La Salle",24.47,26.37,-1.9
"2636","48285",2017,"Prairie Gateway","Lavaca",26.6,30.47,-3.87
"2637","48287",2017,"Prairie Gateway","Lee",20.68,30.41,-9.73
"2638","48289",2017,"Southern Seaboard","Leon",25.57,31.9,-6.33
"2639","48291",2017,"Fruitful Rim","Liberty",32.33,32.89,-0.560000000000002
"2640","48293",2017,"Prairie Gateway","Limestone",18.16,30.32,-12.16
"2641","48295",2017,"Prairie Gateway","Lipscomb",22.3,27.08,-4.78
"2642","48297",2017,"Fruitful Rim","Live Oak",17.47,27.37,-9.9
"2643","48299",2017,"Prairie Gateway","Llano",29.56,33.65,-4.09
"2644","48301",2017,"Fruitful Rim","Loving",NA,11.11,NA
"2645","48303",2017,"Prairie Gateway","Lubbock",17.18,27.86,-10.68
"2646","48305",2017,"Prairie Gateway","Lynn",17.44,25.93,-8.49
"2647","48307",2017,"Prairie Gateway","McCulloch",23.4,29.82,-6.42
"2648","48309",2017,"Prairie Gateway","McLennan",22.31,32.11,-9.8
"2649","48311",2017,"Fruitful Rim","McMullen",15.58,24.46,-8.88
"2650","48313",2017,"Southern Seaboard","Madison",24.31,32.94,-8.63
"2651","48315",2017,"Southern Seaboard","Marion",34.81,30.86,3.95
"2652","48317",2017,"Prairie Gateway","Martin",27.3,29.18,-1.88
"2653","48319",2017,"Prairie Gateway","Mason",25.91,30.11,-4.2
"2654","48321",2017,"Fruitful Rim","Matagorda",14.55,24.07,-9.52
"2655","48323",2017,"Fruitful Rim","Maverick",12.76,28.37,-15.61
"2656","48325",2017,"Prairie Gateway","Medina",27.91,32.49,-4.58
"2657","48327",2017,"Prairie Gateway","Menard",25.33,32.39,-7.06
"2658","48329",2017,"Prairie Gateway","Midland",26.49,33.2,-6.71
"2659","48331",2017,"Prairie Gateway","Milam",22.45,32.95,-10.5
"2660","48333",2017,"Prairie Gateway","Mills",32.96,32.66,0.300000000000004
"2661","48335",2017,"Prairie Gateway","Mitchell",15.91,26.85,-10.94
"2662","48337",2017,"Prairie Gateway","Montague",23.36,30.8,-7.44
"2663","48339",2017,"Southern Seaboard","Montgomery",28.52,39.12,-10.6
"2664","48341",2017,"Prairie Gateway","Moore",37.81,23.18,14.63
"2665","48343",2017,"Southern Seaboard","Morris",19.25,25.77,-6.52
"2666","48345",2017,"Prairie Gateway","Motley",24.26,32.46,-8.2
"2667","48347",2017,"Southern Seaboard","Nacogdoches",18.83,29.64,-10.81
"2668","48349",2017,"Prairie Gateway","Navarro",28.62,31.44,-2.82
"2669","48351",2017,"Southern Seaboard","Newton",20.77,32.52,-11.75
"2670","48353",2017,"Prairie Gateway","Nolan",18.55,26.02,-7.47
"2671","48355",2017,"Fruitful Rim","Nueces",27.58,33.08,-5.5
"2672","48357",2017,"Prairie Gateway","Ochiltree",17.43,27.03,-9.6
"2673","48359",2017,"Prairie Gateway","Oldham",11.93,27.39,-15.46
"2674","48361",2017,"Fruitful Rim","Orange",21.73,34.89,-13.16
"2675","48363",2017,"Prairie Gateway","Palo Pinto",30.65,34.17,-3.52
"2676","48365",2017,"Southern Seaboard","Panola",26.54,26.63,-0.0899999999999999
"2677","48367",2017,"Prairie Gateway","Parker",23.91,38.23,-14.32
"2678","48369",2017,"Prairie Gateway","Parmer",21.36,25.89,-4.53
"2679","48371",2017,"Fruitful Rim","Pecos",18.54,28.53,-9.99
"2680","48373",2017,"Southern Seaboard","Polk",27.4,34.03,-6.63
"2681","48375",2017,"Prairie Gateway","Potter",25.87,30.67,-4.8
"2682","48377",2017,"Fruitful Rim","Presidio",12.99,11.04,1.95
"2683","48379",2017,"Southern Seaboard","Rains",35.49,32.53,2.96
"2684","48381",2017,"Prairie Gateway","Randall",23.24,32.46,-9.22
"2685","48383",2017,"Prairie Gateway","Reagan",6.46,19.85,-13.39
"2686","48385",2017,"Prairie Gateway","Real",39.2,37.12,2.08000000000001
"2687","48387",2017,"Southern Seaboard","Red River",19.09,29.95,-10.86
"2688","48389",2017,"Fruitful Rim","Reeves",22.7,24.61,-1.91
"2689","48391",2017,"Fruitful Rim","Refugio",26.11,27.46,-1.35
"2690","48393",2017,"Prairie Gateway","Roberts",19.92,27.91,-7.99
"2691","48395",2017,"Southern Seaboard","Robertson",20.67,30.75,-10.08
"2692","48397",2017,"Prairie Gateway","Rockwall",20.93,35.67,-14.74
"2693","48399",2017,"Prairie Gateway","Runnels",19.75,29.35,-9.6
"2694","48401",2017,"Southern Seaboard","Rusk",22.74,29.01,-6.27
"2695","48403",2017,"Southern Seaboard","Sabine",15.88,27.09,-11.21
"2696","48405",2017,"Southern Seaboard","San Augustine",34.57,39.56,-4.99
"2697","48407",2017,"Southern Seaboard","San Jacinto",34.64,35.47,-0.829999999999998
"2698","48409",2017,"Fruitful Rim","San Patricio",27.27,31.94,-4.67
"2699","48411",2017,"Prairie Gateway","San Saba",26.95,32.96,-6.01
"2700","48413",2017,"Prairie Gateway","Schleicher",21.5,29.34,-7.84
"2701","48415",2017,"Prairie Gateway","Scurry",29.5,32.27,-2.77
"2702","48417",2017,"Prairie Gateway","Shackelford",15.99,27.07,-11.08
"2703","48419",2017,"Southern Seaboard","Shelby",29.48,33.31,-3.83
"2704","48421",2017,"Prairie Gateway","Sherman",30.95,32.15,-1.2
"2705","48423",2017,"Southern Seaboard","Smith",30.22,33.62,-3.4
"2706","48425",2017,"Prairie Gateway","Somervell",28.64,34.65,-6.01
"2707","48427",2017,"Fruitful Rim","Starr",21.66,26.4,-4.74
"2708","48429",2017,"Prairie Gateway","Stephens",18.78,26.54,-7.76
"2709","48431",2017,"Prairie Gateway","Sterling",21.07,33.33,-12.26
"2710","48433",2017,"Prairie Gateway","Stonewall",15.64,34.9,-19.26
"2711","48435",2017,"Prairie Gateway","Sutton",35.32,33.33,1.99
"2712","48437",2017,"Prairie Gateway","Swisher",24.7,28.38,-3.68
"2713","48439",2017,"Prairie Gateway","Tarrant",22.84,40.16,-17.32
"2714","48441",2017,"Prairie Gateway","Taylor",23.53,32.06,-8.53
"2715","48443",2017,"Fruitful Rim","Terrell",16.33,18,-1.67
"2716","48445",2017,"Prairie Gateway","Terry",23.32,29.06,-5.74
"2717","48447",2017,"Prairie Gateway","Throckmorton",15.34,28.88,-13.54
"2718","48449",2017,"Southern Seaboard","Titus",24.01,27.6,-3.59
"2719","48451",2017,"Prairie Gateway","Tom Green",17.52,30,-12.48
"2720","48453",2017,"Prairie Gateway","Travis",33.19,35.62,-2.43
"2721","48455",2017,"Southern Seaboard","Trinity",23.06,29.52,-6.46
"2722","48457",2017,"Southern Seaboard","Tyler",29.1,36.81,-7.71
"2723","48459",2017,"Southern Seaboard","Upshur",28.72,32.58,-3.86
"2724","48461",2017,"Prairie Gateway","Upton",13.59,14.91,-1.32
"2725","48463",2017,"Prairie Gateway","Uvalde",11.39,31.13,-19.74
"2726","48465",2017,"Prairie Gateway","Val Verde",19.64,24.19,-4.55
"2727","48467",2017,"Southern Seaboard","Van Zandt",25.12,32.71,-7.59
"2728","48469",2017,"Fruitful Rim","Victoria",22.36,29.43,-7.07
"2729","48471",2017,"Southern Seaboard","Walker",24.35,34.4,-10.05
"2730","48473",2017,"Southern Seaboard","Waller",26.74,35.21,-8.47
"2731","48475",2017,"Fruitful Rim","Ward",28.51,27.78,0.73
"2732","48477",2017,"Prairie Gateway","Washington",27.44,33.22,-5.78
"2733","48479",2017,"Fruitful Rim","Webb",19.37,25.92,-6.55
"2734","48481",2017,"Fruitful Rim","Wharton",22.53,24.97,-2.44
"2735","48483",2017,"Prairie Gateway","Wheeler",20.67,29.76,-9.09
"2736","48485",2017,"Prairie Gateway","Wichita",24.47,30.56,-6.09
