GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "42109","Snyder, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1286162,1328364,1318115,1370274,1427592,1414787,1426535,1402288,1288560,1326182,1288697,1241078,1247138,1263167,1310085,1285207,1387915,1524118,1500567
 "42109","Snyder, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",103.633,107.033,106.207,110.410,115.028,113.997,114.943,112.990,103.826,106.857,103.837,100.000,100.488,101.780,105.560,103.556,111.831,122.806,120.908
 "42109","Snyder, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1015271,1058181,1073602,1153032,1222678,1238489,1289311,1285261,1211971,1261257,1253444,1241078,1280917,1320568,1386272,1380317,1512046,1690873,1703791
 "42111","Somerset, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2253552,2195016,2253651,2289750,2284035,2400562,2468101,2501650,2392432,2597924,2671010,2443691,2469298,2536323,2434166,2349867,2446961,2489621,2576872
 "42111","Somerset, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.219,89.824,92.223,93.700,93.467,98.235,100.999,102.372,97.902,106.311,109.302,100.000,101.048,103.791,99.610,96.161,100.134,101.880,105.450
 "42111","Somerset, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1650482,1634890,1714780,1813038,1879871,2049980,2200386,2292114,2225960,2467286,2624310,2443691,2491703,2591115,2501556,2420313,2594306,2728130,2858683
 "42113","Sullivan, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",150496,162980,192661,180792,187445,188375,201521,206216,205022,219900,238769,245560,286578,423797,516554,553055,643115,562327,617224
 "42113","Sullivan, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",61.287,66.371,78.458,73.625,76.334,76.712,82.066,83.978,83.492,89.551,97.235,100.000,116.704,172.584,210.358,225.222,261.897,228.998,251.354
 "42113","Sullivan, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",109122,120032,146677,146672,156822,164128,184965,192680,195505,211860,233962,245560,294542,432484,371230,373110,503576,498550,480217
 "42115","Susquehanna, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",769259,775282,801628,841699,844187,892930,842270,831327,957423,1237581,1489751,1948293,2423021,3323531,4336282,5129842,5465832,5093161,5877242
 "42115","Susquehanna, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",39.484,39.793,41.145,43.202,43.330,45.831,43.231,42.669,49.142,63.521,76.464,100.000,124.366,170.587,222.568,263.299,280.545,261.417,301.661
 "42115","Susquehanna, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",582943,599217,635198,696140,723397,796386,788618,798611,884516,1231675,1582584,1948293,2542264,3427461,2628338,2801015,3663135,4005364,3852120
 "42117","Tioga, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1042303,1094968,1076160,1091608,1075338,1149845,1141393,1074795,1119902,1402542,1666069,1756539,1805580,1857935,1908172,1914418,1929359,2007825,2231570
 "42117","Tioga, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",59.338,62.337,61.266,62.145,61.219,65.461,64.980,61.188,63.756,79.847,94.850,100.000,102.792,105.772,108.632,108.988,109.839,114.306,127.044
 "42117","Tioga, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",788411,839333,841025,898609,913398,1026119,1062431,1019827,1040258,1366903,1710977,1756539,1861766,1925422,1653199,1616387,1769547,1986019,2062358
 "42119","Union, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1410289,1359689,1403718,1470015,1477504,1516179,1491239,1512986,1521363,1557247,1564735,1508641,1598030,1763083,1821441,1745522,1650320,1676753,1688595
 "42119","Union, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",93.481,90.127,93.045,97.440,97.936,100.500,98.847,100.288,100.843,103.222,103.718,100.000,105.925,116.866,120.734,115.702,109.391,111.143,111.928
 "42119","Union, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1056674,1045432,1109211,1202882,1234935,1301482,1336131,1382860,1419735,1476483,1527026,1508641,1635002,1833144,1922258,1866750,1800639,1871550,1926466
 "42121","Venango, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1583453,1581661,1598843,1665241,1679615,1771254,1734360,1810054,1764132,1791588,1828552,1788554,1823277,1874810,1812214,1789260,1791866,1825716,1876566
 "42121","Venango, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.533,88.432,89.393,93.105,93.909,99.033,96.970,101.202,98.635,100.170,102.236,100.000,101.941,104.823,101.323,100.039,100.185,102.078,104.921
 "42121","Venango, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1233422,1249205,1291679,1395321,1465489,1605285,1622919,1723393,1660918,1716565,1797461,1788554,1849661,1935119,1875176,1840309,1898871,2005089,2066900
 "42123","Warren, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1344511,1407646,1652644,1894149,1866604,1847423,1437776,1430991,1373633,1370775,1379711,1443374,1466190,1843140,1812882,1729284,1741220,1766395,1880848
 "42123","Warren, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",93.151,97.525,114.499,131.231,129.322,127.993,99.612,99.142,95.168,94.970,95.589,100.000,101.581,127.697,125.600,119.808,120.635,122.380,130.309
 "42123","Warren, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",976011,1024515,1253376,1503127,1589732,1632657,1328783,1348294,1270465,1299387,1352114,1443374,1482518,1860489,1756749,1597894,1700096,1847346,1900068
 "42125","Washington, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",6471049,6606971,6788059,7089116,7296184,7687417,8070756,8368748,8419248,9497597,10343375,11154941,11325664,12230260,13078146,13225257,13580193,14054804,14343479
 "42125","Washington, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",58.011,59.229,60.852,63.551,65.408,68.915,72.351,75.023,75.476,85.143,92.725,100.000,101.530,109.640,117.241,118.560,121.742,125.996,128.584
 "42125","Washington, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4941186,5147000,5382734,5824655,6228787,6832931,7400203,7848525,7979773,9164422,10255146,11154941,11507785,12580714,12498605,12509955,13577584,14801904,14739057
 "42127","Wayne, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1222524,1276667,1284791,1302631,1354607,1420550,1449239,1503379,1507782,1559072,1589359,1535146,1488259,1446499,1463835,1489550,1558775,1586157,1635492
 "42127","Wayne, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",79.636,83.163,83.692,84.854,88.240,92.535,94.404,97.931,98.218,101.559,103.531,100.000,96.946,94.225,95.355,97.030,101.539,103.323,106.537
 "42127","Wayne, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",929790,991497,1023578,1076983,1159426,1261010,1337013,1412045,1439891,1501478,1555347,1535146,1521609,1511682,1566827,1624390,1728245,1798116,1902707
 "42129","Westmoreland, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",10605788,10784283,10974867,11550472,11907039,12156456,12255947,12536460,12084849,12416902,12664281,12765169,12781885,13109979,13242767,13212306,13362534,13532650,14056279
 "42129","Westmoreland, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.084,84.482,85.975,90.484,93.278,95.231,96.011,98.208,94.670,97.272,99.210,100.000,100.131,102.701,103.741,103.503,104.680,106.012,110.114
 "42129","Westmoreland, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",8339144,8619559,8908739,9679783,10333981,10955115,11374540,11855258,11520485,11976723,12442590,12765169,13001858,13570825,13763585,13845792,14308177,14878701,15731407
 "42131","Wyoming, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",914767,953041,956604,956394,969765,1127998,1092533,1138613,1179574,1249064,1262597,1293436,1457279,1842479,2123849,2277581,2306558,2207240,2277008
 "42131","Wyoming, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.724,73.683,73.958,73.942,74.976,87.209,84.468,88.030,91.197,96.569,97.616,100.000,112.667,142.448,164.202,176.088,178.328,170.649,176.043
 "42131","Wyoming, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",730260,764822,769494,778190,809409,981477,981017,1047218,1138892,1231651,1261686,1293436,1519447,1922331,1785190,1848378,2071901,2156221,2081428
 "42133","York, PA",2,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",14755589,15019561,15650711,16636084,17518648,17313706,18128398,18837596,17752677,18047327,18047654,17655197,17788598,17833767,18153226,18397467,18696329,18912943,19163414
 "42133","York, PA",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.576,85.072,88.646,94.228,99.227,98.066,102.680,106.697,100.552,102.221,102.223,100.000,100.756,101.011,102.821,104.204,105.897,107.124,108.543
 "42133","York, PA",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",11770430,12134034,12857205,13985773,15158970,15492474,16647460,17570775,17264691,17550873,17717275,17655197,18169121,18629225,19414400,19900486,20502638,21136947,21925823
 "44000","Rhode Island",1,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",45904335,47584863,49348075,51553493,52286047,53492439,51994165,50411970,50217347,51364742,51262823,51607439,51679006,52005477,52957846,53030235,52727674,53135508,53667978
 "44000","Rhode Island",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.949,92.205,95.622,99.895,101.315,103.653,100.749,97.684,97.306,99.530,99.332,100.000,100.139,100.771,102.617,102.757,102.171,102.961,103.993
 "44000","Rhode Island",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",35981925,38110574,40249733,43218307,45133135,47684784,47759904,47078358,47906583,49472444,50169776,51607439,52797459,54297743,56560706,57529429,58117210,59924612,61883820
 "44001","Bristol, RI",1,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1329137,1401831,1484683,1537010,1534123,1543303,1559403,1556469,1533435,1550483,1549808,1529773,1530665,1538272,1574158,1590895,1566391,1584600,1595125
 "44001","Bristol, RI",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.885,91.637,97.053,100.473,100.284,100.884,101.937,101.745,100.239,101.354,101.310,100.000,100.058,100.556,102.901,103.995,102.394,103.584,104.272
 "44001","Bristol, RI",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1011041,1094483,1183643,1260684,1301084,1356618,1415304,1441918,1462038,1490404,1512840,1529773,1566363,1606667,1689192,1740801,1742372,1800140,1857433
 "44003","Kent, RI",1,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",7242534,7624436,7957654,8374758,8488387,8817868,8263757,7971786,8004818,8113539,7992519,8057914,8036357,8073157,8151526,8252992,8213914,8256103,8445218
 "44003","Kent, RI",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.881,94.620,98.756,103.932,105.342,109.431,102.555,98.931,99.341,100.690,99.188,100.000,99.732,100.189,101.162,102.421,101.936,102.460,104.807
 "44003","Kent, RI",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",5734944,6144713,6495550,7002498,7295381,7813941,7535559,7402616,7616007,7780927,7798446,8057914,8193125,8386574,8660029,8897919,8980210,9228267,9655150
 "44005","Newport, RI",1,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4489257,4615355,4914362,5146056,5169785,5126327,5099043,5152329,5132302,5096920,5107617,5143891,5272478,5174073,5073575,5105097,5170784,5215933,5309907
 "44005","Newport, RI",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.274,89.725,95.538,100.042,100.503,99.659,99.128,100.164,99.775,99.087,99.295,100.000,102.500,100.587,98.633,99.246,100.523,101.401,103.227
 "44005","Newport, RI",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3606567,3794677,4129505,4424080,4572642,4665467,4771357,4883587,4952739,4955106,5028679,5143891,5363004,5369424,5377584,5484580,5649680,5828918,6068506
 "44007","Providence, RI",1,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",28170021,29054652,29844041,31058983,31497672,32385400,31409226,30342765,30301845,31180185,31175687,31381890,31286201,31663336,32317224,32239142,31852980,31820892,32023231
 "44007","Providence, RI",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.765,92.584,95.100,98.971,100.369,103.198,100.087,96.689,96.558,99.357,99.343,100.000,99.695,100.897,102.980,102.732,101.501,101.399,102.044
 "44007","Providence, RI",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",22017574,23220678,24314262,26051587,27210206,28904524,28890559,28360287,28878675,30034326,30521618,31381890,31995094,33138796,34590435,35058104,35223058,36045181,37080311
 "44009","Washington, RI",1,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4674929,4891189,5147593,5437361,5598946,5624778,5666767,5388115,5243996,5424120,5437191,5493972,5553538,5555799,5838539,5840189,5923252,6259346,6297580
 "44009","Washington, RI",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.092,89.028,93.695,98.970,101.911,102.381,103.145,98.073,95.450,98.729,98.966,100.000,101.084,101.125,106.272,106.302,107.814,113.931,114.627
 "44009","Washington, RI",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3611799,3856023,4126773,4479458,4753822,4944234,5147125,4989950,4997124,5211681,5308193,5493972,5679872,5796281,6243464,6348025,6521889,7022106,7222420
 "45000","South Carolina",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",151083045,154711787,160100102,162209003,166563764,170333481,174793087,174565774,166930940,170151901,174119064,175328517,178757359,183579691,190294110,196477419,202644481,209012472,214933685
 "45000","South Carolina",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.171,88.241,91.314,92.517,95.001,97.151,99.695,99.565,95.210,97.047,99.310,100.000,101.956,104.706,108.536,112.062,115.580,119.212,122.589
 "45000","South Carolina",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",119290013,124177956,130313707,135143374,142615062,150661442,159101425,161797941,159911367,163844004,170077918,175328517,182836956,191981494,204000416,213584595,223413994,235286940,247543769
 "45001","Abbeville, SC",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",595472,546366,533949,551609,547742,559726,528191,523594,505233,520236,530049,519172,557358,581177,541877,564812,578494,579410,604283
 "45001","Abbeville, SC",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",114.696,105.238,102.846,106.248,105.503,107.811,101.737,100.852,97.315,100.205,102.095,100.000,107.355,111.943,104.373,108.791,111.426,111.603,116.394
 "45001","Abbeville, SC",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",480522,446989,436722,459958,467400,499256,485457,490283,480687,500121,521304,519172,565987,600979,567240,596620,620170,637564,679076
 "45003","Aiken, SC",5,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5539824,5635902,5740995,5697407,5621291,5500012,6269207,6530943,6012486,6146717,6114264,5981873,5810586,5755102,5931473,5958661,5980142,6180527,6262564
